"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","MSPB-1 Achievement Threshold","MSPB-1 Benchmark","MSPB-1 Baseline Rate","MSPB-1 Performance Rate","MSPB-1 Achievement Points","MSPB-1 Improvement Points","MSPB-1 Measure Score"
"2021","440015",UNIVERSITY OF TN MEDICAL CENTER (THE),"1924 ALCOA HIGHWAY",KNOXVILLE,TN,"37920",Knox,"0.987266","0.852083","0.960229","0.964560","2 out of 10","0 out of 9","2 out of 10"
"2021","440017",HOLSTON VALLEY MEDICAL CENTER,"130 WEST RAVINE ROAD",KINGSPORT,TN,"37662",Sullivan,"0.987266","0.852083","1.017806","1.034681","0 out of 10","0 out of 9","0 out of 10"
"2021","440018",SYCAMORE SHOALS HOSPITAL,"1501 WEST ELK AVENUE",ELIZABETHTON,TN,"37643",Carter,"0.987266","0.852083","1.023354","1.045612","0 out of 10","0 out of 9","0 out of 10"
"2021","440020",SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,"1265 E COLLEGE ST",PULASKI,TN,"38478",Giles,"0.987266","0.852083","1.061811","0.988916","0 out of 10","3 out of 9","3 out of 10"
"2021","440030",MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,"908 W 4TH NORTH ST",MORRISTOWN,TN,"37814",Hamblen,"0.987266","0.852083","1.016728","1.023331","0 out of 10","0 out of 9","0 out of 10"
"2021","440031",ROANE MEDICAL CENTER,"8045 ROANE MEDICAL CENTER DRIVE",HARRIMAN,TN,"37748",Roane,"0.987266","0.852083","0.910226","0.942714","3 out of 10","0 out of 9","3 out of 10"
"2021","440032",HAWKINS COUNTY MEMORIAL HOSPITAL,"851 LOCUST STREET",ROGERSVILLE,TN,"37857",Hawkins,"0.987266","0.852083","0.900368","0.986111","1 out of 10","0 out of 9","1 out of 10"
"2021","440033",TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,"923 EAST CENTRAL AVENUE",LA FOLLETTE,TN,"37766",Campbell,"0.987266","0.852083","1.021862","1.056158","0 out of 10","0 out of 9","0 out of 10"
"2021","440034",METHODIST MEDICAL CENTER OF OAK RIDGE,"990 OAK RIDGE TURNPIKE BOX 529",OAK RIDGE,TN,"37830",Anderson,"0.987266","0.852083","0.960357","0.934461","4 out of 10","2 out of 9","4 out of 10"
"2021","440035",TENNOVA HEALTHCARE-CLARKSVILLE,"651 DUNLOP LANE",CLARKSVILLE,TN,"37040",Montgomery,"0.987266","0.852083","0.982778","0.998806","0 out of 10","0 out of 9","0 out of 10"
"2021","440039",VANDERBILT UNIVERSITY MEDICAL CENTER,"1211 MEDICAL CENTER DRIVE",NASHVILLE,TN,"37232",Davidson,"0.987266","0.852083","0.985870","0.991287","0 out of 10","0 out of 9","0 out of 10"
"2021","440046",TRISTAR HORIZON MEDICAL CENTER,"111 HIGHWAY 70 EAST",DICKSON,TN,"37055",Dickson,"0.987266","0.852083","1.042230","1.022918","0 out of 10","1 out of 9","1 out of 10"
"2021","440048",BAPTIST MEMORIAL HOSPITAL,"6019 WALNUT GROVE ROAD",MEMPHIS,TN,"38120",Shelby,"0.987266","0.852083","1.006968","1.004209","0 out of 10","0 out of 9","0 out of 10"
"2021","440049",METHODIST HEALTHCARE MEMPHIS HOSPITALS,"1265 UNION AVE SUITE 700",MEMPHIS,TN,"38104",Shelby,"0.987266","0.852083","1.012499","1.013687","0 out of 10","0 out of 9","0 out of 10"
"2021","440050",GREENEVILLE COMMUNITY HOSPITAL,"1420 TUSCULUM BOULEVARD",GREENEVILLE,TN,"37745",Greene,"0.987266","0.852083","0.956571","0.986865","1 out of 10","0 out of 9","1 out of 10"
"2021","440053",SAINT THOMAS RUTHERFORD HOSPITAL,"1700 MEDICAL CENTER PARKWAY",MURFREESBORO,TN,"37129",Rutherford,"0.987266","0.852083","0.962517","0.994142","0 out of 10","0 out of 9","0 out of 10"
"2021","440056",TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,"110 HOSPITAL DRIVE",JEFFERSON CITY,TN,"37760",Jefferson,"0.987266","0.852083","1.025842","0.949612","3 out of 10","4 out of 9","4 out of 10"
"2021","440057",CLAIBORNE MEDICAL CENTER,"1850 OLD KNOXVILLE HIGHWAY",TAZEWELL,TN,"37879",Claiborne,"0.987266","0.852083","0.910288","0.948565","3 out of 10","0 out of 9","3 out of 10"
"2021","440058",SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,"185 HOSPITAL ROAD",WINCHESTER,TN,"37398",Franklin,"0.987266","0.852083","0.991214","1.017335","0 out of 10","0 out of 9","0 out of 10"
"2021","440059",COOKEVILLE REGIONAL MEDICAL CENTER,"1 MEDICAL CENTER BOULEVARD",COOKEVILLE,TN,"38501",Putnam,"0.987266","0.852083","1.006796","0.985533","1 out of 10","1 out of 9","1 out of 10"
"2021","440061",WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,"161 MOUNT PELIA RD",MARTIN,TN,"38237",Weakley,"0.987266","0.852083","1.166161","1.137671","0 out of 10","0 out of 9","0 out of 10"
"2021","440063",JOHNSON CITY MEDICAL CENTER,"400 N STATE OF FRANKLIN RD",JOHNSON CITY,TN,"37604",Washington,"0.987266","0.852083","1.027020","1.030314","0 out of 10","0 out of 9","0 out of 10"
"2021","440065",NORTHCREST MEDICAL CENTER,"100 NORTHCREST DRIVE",SPRINGFIELD,TN,"37172",Robertson,"0.987266","0.852083","1.009050","1.089576","0 out of 10","0 out of 9","0 out of 10"
"2021","440068",STARR REGIONAL MEDICAL CENTER ATHENS,"1114 W MADISON AVE",ATHENS,TN,"37371",McMinn,"0.987266","0.852083","1.002767","0.950224","3 out of 10","3 out of 9","3 out of 10"
"2021","440072",WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,"400 EAST TICKLE STREET",DYERSBURG,TN,"38024",Dyer,"0.987266","0.852083","1.027360","1.051296","0 out of 10","0 out of 9","0 out of 10"
"2021","440073",MAURY REGIONAL HOSPITAL,"1224 TROTWOOD AVE",COLUMBIA,TN,"38401",Maury,"0.987266","0.852083","0.972600","1.010005","0 out of 10","0 out of 9","0 out of 10"
"2021","440081",LECONTE MEDICAL CENTER,"742 MIDDLECREEK ROAD",SEVIERVILLE,TN,"37862",Sevier,"0.987266","0.852083","0.937789","0.939826","4 out of 10","0 out of 9","4 out of 10"
"2021","440082",SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,"37205",Davidson,"0.987266","0.852083","1.021115","1.023266","0 out of 10","0 out of 9","0 out of 10"
"2021","440084",SWEETWATER HOSPITAL ASSOCIATION,"304 WRIGHT ST",SWEETWATER,TN,"37874",Monroe,"0.987266","0.852083","1.057651","1.065919","0 out of 10","0 out of 9","0 out of 10"
"2021","440091","MEMORIAL HEALTHCARE SYSTEM, INC","2525 DESALES AVE",CHATTANOOGA,TN,"37404",Hamilton,"0.987266","0.852083","0.966452","0.965781","2 out of 10","0 out of 9","2 out of 10"
"2021","440102",LINCOLN MEDICAL CENTER,"106 MEDICAL CENTER BLVD",FAYETTEVILLE,TN,"37334",Lincoln,"0.987266","0.852083","1.085773","1.011745","0 out of 10","3 out of 9","3 out of 10"
"2021","440104",ERLANGER MEDICAL CENTER,"975 E 3RD ST",CHATTANOOGA,TN,"37403",Hamilton,"0.987266","0.852083","1.041226","1.066137","0 out of 10","0 out of 9","0 out of 10"
"2021","440110",FORT LOUDON MEDICAL CENTER,"550 FORT LOUDON MEDICAL CENTER DR",LENOIR CITY,TN,"37772",Loudon,"0.987266","0.852083","0.969171","0.973994","1 out of 10","0 out of 9","1 out of 10"
"2021","440111",METRO NASHVILLE GENERAL HOSPITAL,"1818 ALBION STREET",NASHVILLE,TN,"37208",Davidson,"0.987266","0.852083","1.007815","1.016263","0 out of 10","0 out of 9","0 out of 10"
"2021","440120",TENNOVA HEALTHCARE-NORTH KNOXVILLE MEDICAL CENTER,"7565 DANNAHER WAY POWELL",POWELL,TN,"37849",Knox,"0.987266","0.852083","0.993442","0.949945","3 out of 10","3 out of 9","3 out of 10"
"2021","440125",FORT SANDERS REGIONAL MEDICAL CENTER,"1901 W CLINCH AVE",KNOXVILLE,TN,"37916",Knox,"0.987266","0.852083","0.961840","0.979010","1 out of 10","0 out of 9","1 out of 10"
"2021","440130",BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,"38261",Obion,"0.987266","0.852083","1.065060","1.108930","0 out of 10","0 out of 9","0 out of 10"
"2021","440132",HENRY COUNTY MEDICAL CENTER,"301 TYSON AV",PARIS,TN,"38242",Henry,"0.987266","0.852083","1.073188","1.005055","0 out of 10","3 out of 9","3 out of 10"
"2021","440133",SAINT THOMAS MIDTOWN HOSPITAL,"2000 CHURCH ST",NASHVILLE,TN,"37236",Davidson,"0.987266","0.852083","1.002059","1.013178","0 out of 10","0 out of 9","0 out of 10"
"2021","440137",TENNOVA HEALTHCARE-SHELBYVILLE,"2835 HWY 231 NORTH",SHELBYVILLE,TN,"37160",Bedford,"0.987266","0.852083","0.975443","1.071845","0 out of 10","0 out of 9","0 out of 10"
"2021","440144",TENNOVA HEALTHCARE-HARTON,"1801 N JACKSON ST BOX 460",TULLAHOMA,TN,"37388",Coffee,"0.987266","0.852083","1.057694","1.032451","0 out of 10","1 out of 9","1 out of 10"
"2021","440148",SAINT THOMAS DEKALB HOSPITAL,"520 W MAIN ST",SMITHVILLE,TN,"37166",DeKalb,"0.987266","0.852083","0.978229","0.991070","0 out of 10","0 out of 9","0 out of 10"
"2021","440150",TRISTAR SUMMIT MEDICAL CENTER,"5655 FRIST BLVD",HERMITAGE,TN,"37076",Davidson,"0.987266","0.852083","1.013243","0.991083","0 out of 10","1 out of 9","1 out of 10"
"2021","440151",SAINT THOMAS RIVER PARK HOSPITAL,"1559 SPARTA STREET",MC MINNVILLE,TN,"37110",Warren,"0.987266","0.852083","1.041674","1.052319","0 out of 10","0 out of 9","0 out of 10"
"2021","440153",TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,"435 2ND ST",NEWPORT,TN,"37821",Cocke,"0.987266","0.852083","0.940049","0.997937","0 out of 10","0 out of 9","0 out of 10"
"2021","440156",PARKRIDGE MEDICAL CENTER,"2333 MCCALLIE AVE",CHATTANOOGA,TN,"37404",Hamilton,"0.987266","0.852083","1.009372","0.957786","2 out of 10","3 out of 9","3 out of 10"
"2021","440161",TRISTAR CENTENNIAL MEDICAL CENTER,"2300 PATTERSON STREET",NASHVILLE,TN,"37203",Davidson,"0.987266","0.852083","0.999179","1.000380","0 out of 10","0 out of 9","0 out of 10"
"2021","440173",PARKWEST MEDICAL CENTER,"9352 PARK WEST BLVD",KNOXVILLE,TN,"37923",Knox,"0.987266","0.852083","0.961662","0.948931","3 out of 10","1 out of 9","3 out of 10"
"2021","440175",SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,"38464",Lawrence,"0.987266","0.852083","1.024001","0.972279","1 out of 10","3 out of 9","3 out of 10"
"2021","440176",INDIAN PATH COMMUNITY HOSPITAL,"2000 BROOKSIDE DR",KINGSPORT,TN,"37660",Sullivan,"0.987266","0.852083","0.982356","1.009259","0 out of 10","0 out of 9","0 out of 10"
"2021","440183",ST FRANCIS HOSPITAL,"5959 PARK AVE",MEMPHIS,TN,"38119",Shelby,"0.987266","0.852083","1.016534","1.032617","0 out of 10","0 out of 9","0 out of 10"
"2021","440184",FRANKLIN WOODS COMMUNITY HOSPITAL,"300 MED TECH PARKWAY",JOHNSON CITY,TN,"37604",Washington,"0.987266","0.852083","1.003951","0.926212","5 out of 10","5 out of 9","5 out of 10"
"2021","440185",TENNOVA HEALTHCARE-CLEVELAND,"2305 CHAMBLISS AVE NW",CLEVELAND,TN,"37311",Bradley,"0.987266","0.852083","0.991675","0.988503","0 out of 10","0 out of 9","0 out of 10"
"2021","440187",LIVINGSTON REGIONAL HOSPITAL,"315 OAK ST BOX 550",LIVINGSTON,TN,"38570",Overton,"0.987266","0.852083","1.085930","1.027837","0 out of 10","2 out of 9","2 out of 10"
"2021","440192",SAINT THOMAS HIGHLANDS HOSPITAL,"401 SEWELL DR",SPARTA,TN,"38583",White,"0.987266","0.852083","0.987047","1.031955","0 out of 10","0 out of 9","0 out of 10"
"2021","440193",VANDERBILT WILSON COUNTY HOSPITAL,"1411 BADDOUR PARKWAY",LEBANON,TN,"37087",Wilson,"0.987266","0.852083","1.050363","1.055414","0 out of 10","0 out of 9","0 out of 10"
"2021","440194",TRISTAR HENDERSONVILLE MEDICAL CENTER,"355 NEW SHACKLE ISLAND RD",HENDERSONVILLE,TN,"37075",Sumner,"0.987266","0.852083","0.935060","0.980698","1 out of 10","0 out of 9","1 out of 10"
"2021","440197",TRISTAR SOUTHERN HILLS MEDICAL CENTER,"391 WALLACE RD",NASHVILLE,TN,"37211",Davidson,"0.987266","0.852083","1.073688","1.008086","0 out of 10","2 out of 9","2 out of 10"
"2021","440227",TRISTAR STONECREST MEDICAL CENTER,"200 STONECREST BOULEVARD",SMYRNA,TN,"37167",Rutherford,"0.987266","0.852083","0.973470","0.967893","2 out of 10","0 out of 9","2 out of 10"
"2021","440228",SAINT FRANCIS BARTLETT MEDICAL CENTER,"2986 KATE BOND RD",BARTLETT,TN,"38133",Shelby,"0.987266","0.852083","1.029479","1.026111","0 out of 10","0 out of 9","0 out of 10"
"2021","450002",THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,"2001 N OREGON ST",EL PASO,TX,"79902",El Paso,"0.987266","0.852083","1.044115","1.012693","0 out of 10","1 out of 9","1 out of 10"
"2021","450007",PETERSON REGIONAL MEDICAL CENTER,"551 HILL COUNTRY DRIVE",KERRVILLE,TX,"78028",Kerr,"0.987266","0.852083","1.040201","1.006352","0 out of 10","1 out of 9","1 out of 10"
"2021","450010",UNITED REGIONAL HEALTH CARE SYSTEM,"1600 11TH STREET",WICHITA FALLS,TX,"76301",Wichita,"0.987266","0.852083","1.095565","1.101231","0 out of 10","0 out of 9","0 out of 10"
"2021","450011",ST JOSEPH REGIONAL HEALTH CENTER,"2801 FRANCISCAN DR",BRYAN,TX,"77802",Brazos,"0.987266","0.852083","1.052392","1.065071","0 out of 10","0 out of 9","0 out of 10"
"2021","450015",PARKLAND HEALTH AND HOSPITAL SYSTEM,"5200 HARRY HINES BLVD",DALLAS,TX,"75235",Dallas,"0.987266","0.852083","0.946226","0.911194","6 out of 10","3 out of 9","6 out of 10"
"2021","450018",UNIVERSITY OF TEXAS MEDICAL BRANCH,"301 UNIVERSITY BOULEVARD",GALVESTON,TX,"77555",Galveston,"0.987266","0.852083","1.019973","1.048051","0 out of 10","0 out of 9","0 out of 10"
"2021","450021",BAYLOR UNIVERSITY MEDICAL CENTER,"3500 GASTON AVE",DALLAS,TX,"75246",Dallas,"0.987266","0.852083","1.042845","1.005837","0 out of 10","1 out of 9","1 out of 10"
"2021","450023",CITIZENS MEDICAL CENTER,"2701 HOSPITAL DRIVE",VICTORIA,TX,"77901",Victoria,"0.987266","0.852083","1.143654","1.142180","0 out of 10","0 out of 9","0 out of 10"
"2021","450024",UNIVERSITY MEDICAL CENTER OF EL PASO,"4815 ALAMEDA AVE",EL PASO,TX,"79905",El Paso,"0.987266","0.852083","1.049003","1.093740","0 out of 10","0 out of 9","0 out of 10"
"2021","450028",VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,"1040 W JEFFERSON ST",BROWNSVILLE,TX,"78520",Cameron,"0.987266","0.852083","1.127253","1.087595","0 out of 10","1 out of 9","1 out of 10"
"2021","450029",LAREDO MEDICAL CENTER,"1700 EAST SAUNDERS",LAREDO,TX,"78044",Webb,"0.987266","0.852083","1.021564","1.038503","0 out of 10","0 out of 9","0 out of 10"
"2021","450032",CHRISTUS GOOD SHEPHERD MEDICAL CENTER,"700 E MARSHALL AVE",LONGVIEW,TX,"75601",Gregg,"0.987266","0.852083","1.015527","1.024830","0 out of 10","0 out of 9","0 out of 10"
"2021","450033",VHS HARLINGEN HOSPITAL COMPANY LLC,"2101 PEASE ST",HARLINGEN,TX,"78550",Cameron,"0.987266","0.852083","1.059936","1.022318","0 out of 10","1 out of 9","1 out of 10"
"2021","450034",CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,"2830 CALDER AVENUE",BEAUMONT,TX,"77702",Jefferson,"0.987266","0.852083","1.052318","1.068449","0 out of 10","0 out of 9","0 out of 10"
"2021","450035",ST JOSEPH MEDICAL CENTER,"1401 ST. JOSEPH PARKWAY",HOUSTON,TX,"77002",Harris,"0.987266","0.852083","1.059286","1.085413","0 out of 10","0 out of 9","0 out of 10"
"2021","450039",JPS HEALTH NETWORK,"1500 S MAIN ST",FORT WORTH,TX,"76104",Tarrant,"0.987266","0.852083","1.009414","1.017948","0 out of 10","0 out of 9","0 out of 10"
"2021","450040",COVENANT MEDICAL CENTER,"3615 19TH STREET",LUBBOCK,TX,"79410",Lubbock,"0.987266","0.852083","1.079812","1.070624","0 out of 10","0 out of 9","0 out of 10"
"2021","450042",PROVIDENCE HEALTH CENTER,"6901 MEDICAL PARKWAY",WACO,TX,"76712",McLennan,"0.987266","0.852083","1.010851","1.015487","0 out of 10","0 out of 9","0 out of 10"
"2021","450044",UT SOUTHWESTERN UNIVERSITY HOSPITAL,"6201 HARRY HINES BLVD",DALLAS,TX,"75390",Dallas,"0.987266","0.852083","0.976006","0.976229","1 out of 10","0 out of 9","1 out of 10"
"2021","450046",CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,"600 ELIZABETH STREET",CORPUS CHRISTI,TX,"78404",Nueces,"0.987266","0.852083","1.077437","1.119050","0 out of 10","0 out of 9","0 out of 10"
"2021","450051",METHODIST DALLAS MEDICAL CENTER,"1441 NORTH BECKLEY AVENUE",DALLAS,TX,"75203",Dallas,"0.987266","0.852083","1.006707","1.047233","0 out of 10","0 out of 9","0 out of 10"
"2021","450054",BAYLOR SCOTT & WHITE  CLINIC - TEMPLE,"2401 S  31ST ST",TEMPLE,TX,"76508",Bell,"0.987266","0.852083","0.952860","0.945397","3 out of 10","0 out of 9","3 out of 10"
"2021","450055",ROLLING PLAINS MEMORIAL HOSPITAL,"200 E ARIZONA",SWEETWATER,TX,"79556",Nolan,"0.987266","0.852083","0.932778","1.036754","0 out of 10","0 out of 9","0 out of 10"
"2021","450056",ASCENSION SETON MEDICAL CENTER AUSTIN,"1201 W 38TH ST",AUSTIN,TX,"78705",Travis,"0.987266","0.852083","1.063209","1.036623","0 out of 10","1 out of 9","1 out of 10"
"2021","450058",BAPTIST MEDICAL CENTER,"111 DALLAS STREET",SAN ANTONIO,TX,"78205",Bexar,"0.987266","0.852083","1.046716","1.054596","0 out of 10","0 out of 9","0 out of 10"
"2021","450064",TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,"800 W RANDOL MILL RD",ARLINGTON,TX,"76012",Tarrant,"0.987266","0.852083","1.081072","1.042541","0 out of 10","1 out of 9","1 out of 10"
"2021","450068",MEMORIAL HERMANN TEXAS MEDICAL CENTER,"6411 FANNIN",HOUSTON,TX,"77030",Harris,"0.987266","0.852083","1.045622","1.023898","0 out of 10","1 out of 9","1 out of 10"
"2021","450072",BRAZOSPORT REGIONAL HEALTH SYSTEM,"100 MEDICAL DRIVE",LAKE JACKSON,TX,"77566",Brazoria,"0.987266","0.852083","1.031849","1.062454","0 out of 10","0 out of 9","0 out of 10"
"2021","450079",BAYLOR MEDICAL CENTER AT IRVING,"1901 N MACARTHUR BLVD",IRVING,TX,"75061",Dallas,"0.987266","0.852083","1.021276","1.014160","0 out of 10","0 out of 9","0 out of 10"
"2021","450080",TITUS REGIONAL MEDICAL CENTER,"2001 N JEFFERSON",MOUNT PLEASANT,TX,"75455",Titus,"0.987266","0.852083","1.027127","1.113905","0 out of 10","0 out of 9","0 out of 10"
"2021","450082",CHRISTUS SPOHN HOSPITAL BEEVILLE,"1500 E HOUSTON HWY",BEEVILLE,TX,"78102",Bee,"0.987266","0.852083","1.054982","1.073237","0 out of 10","0 out of 9","0 out of 10"
"2021","450087",MEDICAL CITY NORTH HILLS,"4401 BOOTH CALLOWAY ROAD",NORTH RICHLAND HILLS,TX,"76180",Tarrant,"0.987266","0.852083","1.123403","1.081407","0 out of 10","1 out of 9","1 out of 10"
"2021","450090",NORTH TEXAS MEDICAL CENTER,"1900 HOSPITAL BLVD",GAINESVILLE,TX,"76240",Cooke,"0.987266","0.852083","1.126121","1.082462","0 out of 10","1 out of 9","1 out of 10"
"2021","450092",FORT DUNCAN MEDICAL CENTER,"3333 N FOSTER MALDONADO BLVD",EAGLE PASS,TX,"78852",Maverick,"0.987266","0.852083","1.094157","1.071603","0 out of 10","0 out of 9","0 out of 10"
"2021","450097",HCA HOUSTON HEALTHCARE SOUTHEAST,"4000 SPENCER HWY",PASADENA,TX,"77504",Harris,"0.987266","0.852083","1.047769","1.095007","0 out of 10","0 out of 9","0 out of 10"
"2021","450099",PAMPA REGIONAL MEDICAL CENTER,"1 MEDICAL PLAZA",PAMPA,TX,"79065",Gray,"0.987266","0.852083","0.966230","0.988007","0 out of 10","0 out of 9","0 out of 10"
"2021","450101",BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,"100 HILLCREST MEDICAL BLVD",WACO,TX,"76712",McLennan,"0.987266","0.852083","1.052527","1.027266","0 out of 10","1 out of 9","1 out of 10"
"2021","450102",CHRISTUS MOTHER FRANCES HOSPITAL,"800 EAST DAWSON",TYLER,TX,"75701",Smith,"0.987266","0.852083","1.084793","1.083553","0 out of 10","0 out of 9","0 out of 10"
"2021","450104",GUADALUPE REGIONAL MEDICAL CENTER,"1215 E COURT ST",SEGUIN,TX,"78155",Guadalupe,"0.987266","0.852083","1.169625","1.129879","0 out of 10","1 out of 9","1 out of 10"
"2021","450107",LAS PALMAS MEDICAL CENTER,"1801 NORTH OREGON STREET",EL PASO,TX,"79902",El Paso,"0.987266","0.852083","1.054684","1.031422","0 out of 10","1 out of 9","1 out of 10"
"2021","450119",SOUTH TEXAS HEALTH SYSTEM,"1102 W TRENTON ROAD",EDINBURG,TX,"78539",Hidalgo,"0.987266","0.852083","1.025172","1.030724","0 out of 10","0 out of 9","0 out of 10"
"2021","450124",DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,"601 E 15TH STREET",AUSTIN,TX,"78701",Travis,"0.987266","0.852083","1.105690","1.074899","0 out of 10","1 out of 9","1 out of 10"
"2021","450128",KNAPP MEDICAL CENTER,"1401 EAST EIGHT STREET",WESLACO,TX,"78596",Hidalgo,"0.987266","0.852083","0.979733","0.989078","0 out of 10","0 out of 9","0 out of 10"
"2021","450132",MEDICAL CENTER HOSPITAL,"500 W 4TH STREET",ODESSA,TX,"79761",Ector,"0.987266","0.852083","1.062478","1.108744","0 out of 10","0 out of 9","0 out of 10"
"2021","450133",MIDLAND MEMORIAL HOSPITAL,"400 ROSALIND REDFERN GROVER PARKWAY",MIDLAND,TX,"79701",Midland,"0.987266","0.852083","1.134482","1.118440","0 out of 10","0 out of 9","0 out of 10"
"2021","450135",TEXAS HEALTH HARRIS METHODIST FORT WORTH,"1301 PENNSYLVANIA AVENUE",FORT WORTH,TX,"76104",Tarrant,"0.987266","0.852083","1.057774","1.040107","0 out of 10","0 out of 9","0 out of 10"
"2021","450137",BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,"1400 EIGHTH AVE",FORT WORTH,TX,"76104",Tarrant,"0.987266","0.852083","1.062863","1.066647","0 out of 10","0 out of 9","0 out of 10"
"2021","450147",DETAR HEALTHCARE SYSTEM,"506 E SAN ANTONIO ST",VICTORIA,TX,"77902",Victoria,"0.987266","0.852083","1.111608","1.196288","0 out of 10","0 out of 9","0 out of 10"
"2021","450148",TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,"201 WALLS DRIVE",CLEBURNE,TX,"76033",Johnson,"0.987266","0.852083","1.021453","1.017216","0 out of 10","0 out of 9","0 out of 10"
"2021","450152",ADVENTHEALTH CENTRAL TEXAS,"2201 S CLEAR CREEK ROAD",KILLEEN,TX,"76542",Bell,"0.987266","0.852083","1.009398","0.993776","0 out of 10","0 out of 9","0 out of 10"
"2021","450154",VAL VERDE REGIONAL MEDICAL CENTER,"801 BEDELL AVE",DEL RIO,TX,"78840",Val Verde,"0.987266","0.852083","0.928283","0.913446","5 out of 10","1 out of 9","5 out of 10"
"2021","450163",CHRISTUS SPOHN HOSPITAL KLEBERG,"1311 EAST GENERAL CAVAZOS BLVD",KINGSVILLE,TX,"78363",Kleberg,"0.987266","0.852083","1.058631","1.072832","0 out of 10","0 out of 9","0 out of 10"
"2021","450165",METHODIST HOSPITAL SOUTH,"1905 HWY 97 EAST",JOURDANTON,TX,"78026",Atascosa,"0.987266","0.852083","1.024221","1.026356","0 out of 10","0 out of 9","0 out of 10"
"2021","450176",MISSION REGIONAL MEDICAL CENTER,"900 SOUTH BRYAN ROAD",MISSION,TX,"78572",Hidalgo,"0.987266","0.852083","0.990442","0.959629","2 out of 10","2 out of 9","2 out of 10"
"2021","450184",MEMORIAL HERMANN HOSPITAL SYSTEM,"1635  NORTH LOOP WEST",HOUSTON,TX,"77008",Harris,"0.987266","0.852083","1.045942","1.030880","0 out of 10","0 out of 9","0 out of 10"
